I,Q,I_pim,Q_pim
-15603.64968352319,12845.551149919063,-0.878211,0.22341514
-20336.433697262622,4866.044997061451,-0.8647634,0.34531993
-16467.82696930838,-4143.205117829915,-0.15273434,0.54361147
-5823.101150010466,-10935.477055636851,0.9138333,0.70541126
6978.029672134595,-13330.136543817302,0.93648356,0.20665163
16500.132662234926,-10943.55347886849,0.25836408,-0.7315314
18745.378320630087,-5160.83444501621,-0.21410358,-1.3230361
12821.321880224154,1566.826106937629,-0.3313964,-1.0591658
1316.4569867568737,6755.92803326457,-0.4192618,-0.17001045
-10810.292495546477,8823.49238056371,-0.56255233,0.46891233
-18301.17504289004,7599.914260970664,-0.6789421,0.57360554
-17836.780707070895,4175.510810756465,-0.46475655,0.57803375
-9457.491604247234,286.7130247231228,0.15936339,0.64783764
3404.2123921351063,-2511.7676250391887,0.66248214,0.33510828
15300.783812336793,-3484.9766244514785,0.5302538,-0.5289377
21039.082518415067,-2895.3977285419587,0.27192774,-1.2497091
17893.315669692354,-1712.2017251070995,0.14579317,-1.2451923
6820.539419117668,-981.2854226439274,0.042097628,-0.3858595
-7838.168746303963,-1243.7691776721383,-0.22815633,0.6064696
-20045.682460923686,-2208.901753852791,-0.39677745,0.8471172
-24536.173777714004,-2915.588786621052,-0.2011342,0.7054186
-19036.129556969023,-2289.6659861691637,0.29155794,0.71601063
-5298.133639954044,169.6048878643825,0.6925527,0.58453226
11456.406354077457,3981.6766531971703,0.37837633,-0.5047431
24540.211989329822,7680.678493287037,0.09646416,-1.8267502
28461.31546828971,9392.880218394135,0.08244926,-2.4949365
21188.49634820036,7672.602070055399,0.059595615,-2.1489873
5104.29948239475,2330.04810232735,-0.16684061,-0.75971806
-13818.760149331356,-5229.484042485127,-0.5373467,0.45379373
-28239.21382941969,-12336.73648632592,-0.4979645,0.48940408
-32325.883984628144,-15987.27978702596,0.07099056,0.28372386
-24091.970499973955,-14097.396750822842,0.920866,0.44650245
-6275.380850982153,-6505.558913083815,1.2501568,0.47319448
14594.096779568534,4672.210839502156,0.20099768,-0.9017898
30625.796894368497,15611.726106754828,-0.4278698,-2.6256075
35580.68254697796,22076.902903680457,-0.32332104,-3.3380804
27310.425157781403,21067.3499997258,-0.12725079,-2.9207764
8637.734646236053,12142.902328766624,-0.24556178,-1.555776
-13637.040626619517,-2176.596060926242,-0.70392156,-0.02144146
-31275.948964515297,-17053.36765360208,-0.6366912,0.12566534
-37660.36152912455,-27019.67392144246,0.24681276,-0.02730751
-30314.854599950464,-27964.61543954402,1.4373424,0.22134376
-11840.036457580229,-18818.06612971482,1.7385645,0.3108871
11032.3941344165,-2180.634272542061,0.6071289,-0.5769806
29967.56840099006,16391.100948607826,-0.6528697,-2.5626583
38084.37374878551,30270.43427217646,-0.5204313,-3.3960142
32507.60350733998,34118.84994205162,0.048424482,-2.8746367
15361.356986574074,25965.7006897138,0.3841558,-1.6307069
-7058.793904450968,8096.614289716355,-0.16178548,-0.4415834
-26660.273087634603,-13552.238182687326,-0.56410444,0.05474025
-36517.54764184788,-31401.133524605677,0.41339016,-0.04481107
-33351.58973504607,-38887.97786033342,1.8594122,0.18805489
-18608.079125692253,-32915.46288053766,2.0890641,0.18987346
2180.634272542061,-15078.682173466768,1.2920253,-0.12654221
21555.973605239855,8702.34603208915,-0.33172226,-1.7059804
32818.54580175802,30193.708251475902,-0.43155104,-2.7784328
32406.648216944515,41726.840626253914,0.43828842,-2.3023534
20974.471132561972,38944.51282295488,1.2167134,-1.1512558
