I,Q,I_pim,Q_pim
21039.082518415067,-2895.3977285419587,-545593500000.0,-4842946000000.0
17893.315669692354,-1712.2017251070995,-240454190000.0,-3076761600000.0
6820.539419117668,-981.2854226439274,-19388688000.0,-164231870000.0
-7838.168746303963,-1243.7691776721383,-27101637000.0,328076920000.0
-20045.682460923686,-2208.901753852791,-297615330000.0,5212249500000.0
-24536.173777714004,-2915.588786621052,-595905800000.0,9644344000000.0
-19036.129556969023,-2289.6659861691637,-282236220000.0,4510722000000.0
-5298.133639954044,169.6048878643825,2595875600.0,84160730000.0
11456.406354077457,3981.6766531971703,213253910000.0,-1285595200000.0
24540.211989329822,7680.678493287037,1840519300000.0,-12086255000000.0
28461.31546828971,9392.880218394135,3065140700000.0,-19269635000000.0
21188.49634820036,7672.602070055399,1420996500000.0,-8289685000000.0
5104.29948239475,2330.04810232735,26975214000.0,-131697520000.0
-13818.760149331356,-5229.484042485127,-417074380000.0,2349756800000.0
-28239.21382941969,-12336.73648632592,-4302009300000.0,21703793000000.0
-32325.883984628144,-15987.27978702596,-7664447000000.0,35287493000000.0
-24091.970499973955,-14097.396750822842,-4067153000000.0,16640645000000.0
-6275.380850982153,-6505.558913083815,-198904070000.0,574987900000.0
14594.096779568534,4672.210839502156,398018870000.0,-2565341200000.0
30625.796894368497,15611.726106754828,6806100000000.0,-30661585000000.0
35580.68254697796,22076.902903680457,14352968000000.0,-56451330000000.0
27310.425157781403,21067.3499997258,9335216000000.0,-31951963000000.0
